FIPStxt,year,rate_domestic_migration
46047,2020,3.865308853
46049,2020,-13.43736454
46051,2020,-8.194984105
46053,2020,-0.238834488
46055,2020,-5.787950539
46057,2020,5.0678437142
46059,2020,-18.34862385
46061,2020,17.603051196
46063,2020,27.450980392
46065,2020,-12.66721577
46067,2020,-4.110433651
46069,2020,16.32970451
46071,2020,0.6040471157
46073,2020,-7.427581084
46075,2020,-30.58438012
46077,2020,-0.405473898
46079,2020,-21.12022281
46081,2020,4.2659634291
46083,2020,28.801814498
46085,2020,-16.34805537
46087,2020,-7.866273353
46089,2020,-7.949790795
46091,2020,-4.058441558
46093,2020,3.0776850149
46095,2020,7.8144078144
46097,2020,3.6199095023
46099,2020,2.1555427125
46101,2020,7.7993577
46102,2020,-18.31064964
46103,2020,11.102004652
46105,2020,-19.74709856
46107,2020,-22.02339986
46109,2020,-3.562831006
46111,2020,-29.11392405
46115,2020,-18.50699844
46117,2020,16.680294358
46119,2020,6.5028901734
46121,2020,-18.21564979
46123,2020,-14.63593121
46125,2020,-5.950255861
46127,2020,17.586185004
46129,2020,-10.99706745
46135,2020,0.0877712681
46137,2020,5.0909090909
47000,2020,5.2951277516
47001,2020,10.217596973
47003,2020,5.7253259693
47005,2020,0.370301796
47007,2020,13.089791966
47009,2020,13.932432995
47011,2020,7.1481688046
47013,2020,4.2442583221
47015,2020,14.149323443
47017,2020,-4.018513867
47019,2020,4.5386851996
47021,2020,2.9321539011
47023,2020,1.4475131724
47025,2020,5.735867981
47027,2020,-3.792832854
47029,2020,8.1266872617
47031,2020,11.085705134
47033,2020,-2.80445909
47035,2020,18.077799398
47037,2020,-6.067915589
47039,2020,0.5992637617
47041,2020,15.262289836
47043,2020,7.5795668287
47045,2020,-3.008932769
47047,2020,13.955367308
47049,2020,14.927398562
47051,2020,6.5602605089
47053,2020,0.6917317708
47055,2020,1.7314547615
47057,2020,11.063994662
47059,2020,2.0834388315
47061,2020,7.2455648926
47063,2020,2.9946821238
47065,2020,7.0892245153
47067,2020,12.442151582
47069,2020,-6.159837857
47071,2020,2.6097964748
47073,2020,4.9339641759
47075,2020,0.1154367839
47077,2020,5.0980392157
47079,2020,6.0914333421
47081,2020,8.2494769353
47083,2020,-2.190447216
47085,2020,3.1777664072
47087,2020,6.5356703306
47089,2020,12.183545762
47091,2020,5.8489398796
47093,2020,5.6098256299
47095,2020,-49.92026624
47097,2020,-14.75886113
47099,2020,7.5301718745
47101,2020,16.103853422
47103,2020,6.184815112
47105,2020,20.195986934
47107,2020,8.4570148418
47109,2020,-1.280956447
47111,2020,10.104109141
47113,2020,1.0532397347
47115,2020,11.825058691
47117,2020,14.226837389
47119,2020,18.651001783
47121,2020,11.974594442
47123,2020,8.5547438964
47125,2020,7.6079217002
47127,2020,0.9269988413
47129,2020,-4.751147029
47131,2020,-4.010407172
47133,2020,11.464939403
47135,2020,2.6044896441
47137,2020,5.742005742
47139,2020,-1.125925926
47141,2020,16.42790604
47143,2020,7.960289355
47145,2020,7.3143285821
47147,2020,5.3569430458
47149,2020,15.34100942
47151,2020,3.2656023222
47153,2020,9.2255239496
47155,2020,2.3452038033
47157,2020,-5.540340672
47159,2020,9.4678094479
47161,2020,10.389990488
47163,2020,7.7228142695
47165,2020,16.764658516
47167,2020,-0.487111833
47169,2020,20.970560559
47171,2020,8.7942865145
47173,2020,14.674365245
47175,2020,16.330038676
47177,2020,10.06053372
47179,2020,5.2550806864
47181,2020,6.6050198151
47183,2020,-2.037727933
47185,2020,12.125443222
47187,2020,20.557409809
47189,2020,21.497771444
48000,2020,4.3613358036
48001,2020,-1.797612977
48003,2020,31.757272034
48005,2020,-1.993948999
48007,2020,10.520487265
48009,2020,-8.346374544
48011,2020,5.3106744557
48013,2020,10.859817689
48015,2020,0.4333550011
48017,2020,-17.55262219
48019,2020,16.120599512
48021,2020,20.636785727
48023,2020,-13.8378989
48025,2020,0.5535736253
48027,2020,10.42709318
48029,2020,3.7608466899
48031,2020,28.245472666
48033,2020,9.2236740968
48035,2020,6.4319022351
48037,2020,-5.681179888
48039,2020,8.1410103734
48041,2020,4.0923796462
48043,2020,-9.418132612
48045,2020,18.966644866
48047,2020,-10.14656144
48049,2020,2.4047354791
48051,2020,4.7310892381
48053,2020,17.885004031
48055,2020,6.8413475382
48057,2020,-12.47838482
48059,2020,-1.503597895
48061,2020,-5.695006045
48063,2020,3.4513172528
48065,2020,-11.3969664
48067,2020,0.5986828976
48069,2020,-17.06574944
48071,2020,29.977691021
48073,2020,1.7900159007
48075,2020,-4.103686478
48077,2020,6.0232324681
48079,2020,-8.092892329
48081,2020,13.349154554
48083,2020,-19.34469834
48085,2020,19.570022516
48087,2020,-4.776526783
48089,2020,5.4208140567
48091,2020,49.942500411
48093,2020,9.6412143514
48095,2020,8.1345904973
48097,2020,15.068308851
48099,2020,10.206248507
48101,2020,11.510791367
48103,2020,0.0
48105,2020,4.056207446
48107,2020,-4.695243892
48109,2020,-16.49484536
48111,2020,-26.59355723
48113,2020,-9.264813198
48115,2020,4.736904433
48117,2020,-17.44638591
48119,2020,-0.937822376
48121,2020,24.116411256
48123,2020,2.9305120946
48125,2020,-1.806276812
48127,2020,-10.63044441
48129,2020,-10.31396936
48131,2020,-0.717360115
48133,2020,5.3981842471
48135,2020,14.162829885
48137,2020,10.9375
48139,2020,26.611183183
48141,2020,-4.555914664
48143,2020,7.9132370085
48145,2020,2.8962001854
48147,2020,11.457022023
48149,2020,4.6618204804
48151,2020,3.659652333
48153,2020,-15.83297086
48155,2020,-26.42796249
48157,2020,16.861184333
48159,2020,-2.976328884
48161,2020,-3.999392497
48163,2020,-11.60006911
48165,2020,13.944034789
48167,2020,8.6735676775
48169,2020,-11.22514432
48171,2020,14.788601229
48173,2020,1.4285714286
48175,2020,8.0020989112
48177,2020,0.3363929069
48179,2020,-7.738352641
48181,2020,16.244504609
48183,2020,2.8803055066
48185,2020,18.12107537
48187,2020,17.363225222
48189,2020,-10.5613318
48191,2020,-19.03489731
48193,2020,0.4723107805
48195,2020,-24.84129175
48197,2020,1.5263291783
48199,2020,7.5669738207
48201,2020,-6.483083281
48203,2020,-1.397057167
48205,2020,-15.19620989
48207,2020,-9.157347891
48209,2020,25.396502958
48211,2020,-12.78705637
48213,2020,10.143169134
48215,2020,-3.510099624
48217,2020,14.008295108
48219,2020,-2.348234476
48221,2020,25.693646363
48223,2020,8.0192896427
48225,2020,-0.608219654
48227,2020,15.649754095
48229,2020,3.7213148646
48231,2020,17.274590164
48233,2020,-10.74731911
48235,2020,11.140235911
48237,2020,11.486486486
48239,2020,-10.20477124
48241,2020,-6.143229824
48243,2020,14.168696037
48245,2020,-11.18464973
48247,2020,-2.117013087
48249,2020,-10.43846476
48251,2020,23.162640011
48253,2020,10.913915242
48255,2020,-9.852531909
48257,2020,53.881323435
48259,2020,38.459057979
48261,2020,-114.1498216
48263,2020,52.419354839
48265,2020,7.1227919821
48267,2020,3.6887608069
48269,2020,-29.19708029
48271,2020,-11.41459437
48273,2020,-7.849907169
48275,2020,-1.638001638
48277,2020,3.4542314335
48279,2020,-18.15663948
48281,2020,14.003101358
48283,2020,-5.994804503
48285,2020,2.3343597894
48287,2020,6.2907735322
48289,2020,8.942995615
48291,2020,23.560374897
48293,2020,4.8738777255
48295,2020,-36.19771863
48297,2020,2.1350851981
48299,2020,17.651803203
48301,2020,126.1829653
48303,2020,4.4193103805
48305,2020,12.712941775
48307,2020,2.7558561944
48309,2020,4.0444854244
48311,2020,14.925373134
48313,2020,-8.44765595
48315,2020,0.9105164652
48317,2020,9.9545930842
48319,2020,3.5157623345
48321,2020,-2.158204592
48323,2020,-4.837689533
48325,2020,11.283993519
48327,2020,12.682010333
48329,2020,12.160177708
48331,2020,-8.342022941
48333,2020,6.7650676507
48335,2020,-1.640304628
48337,2020,14.92310035
48339,2020,22.424719816
48341,2020,-19.75108869
48343,2020,8.1811186262
48345,2020,-23.02631579
48347,2020,-1.917692632
48349,2020,8.5901514315
48351,2020,-6.874862868
48353,2020,-7.793175889
48355,2020,-4.337861719
48357,2020,-10.15125368
48359,2020,-8.983451537
48361,2020,-1.761850542
48363,2020,10.471384531
48365,2020,2.2876381215
48367,2020,31.10184091
48369,2020,-22.66611468
48371,2020,1.5856907269
48373,2020,28.092549453
48375,2020,-18.81199021
48377,2020,-32.59587021
48379,2020,28.709298082
48381,2020,10.782578163
48383,2020,9.756097561
48385,2020,-1.443209698
48387,2020,-4.551849706
48389,2020,20.959700213
48391,2020,-9.607112131
48393,2020,-51.36986301
48395,2020,-11.54754615
48397,2020,37.681117098
48399,2020,9.5881029253
48401,2020,2.1525752711
48403,2020,1.515295009
48405,2020,2.7894002789
48407,2020,5.8705015979
48409,2020,-4.767580453
48411,2020,0.3301692117
48413,2020,-28.55631941
48415,2020,-8.115769059
48417,2020,3.3737156878
48419,2020,-2.451513414
48421,2020,-36.25673689
48423,2020,9.1675675676
48425,2020,13.217314682
48427,2020,-6.005493397
48429,2020,-4.688082681
48431,2020,-5.394990366
48433,2020,2.2205773501
48435,2020,0.265674814
48437,2020,-3.64618501
48439,2020,1.2170285526
48441,2020,-0.777254765
48443,2020,-40.35308953
48445,2020,-5.429277582
48447,2020,-3.327787022
48449,2020,-5.527308262
48451,2020,6.7618268736
48453,2020,11.080226905
48455,2020,3.2720951634
48457,2020,6.7003997135
48459,2020,13.649737134
48461,2020,-2.741979709
48463,2020,-5.044089075
48465,2020,-6.713395162
48467,2020,10.696897544
48469,2020,-1.696002435
48471,2020,-4.366662788
48473,2020,24.99126501
48475,2020,15.185388282
48477,2020,11.460113761
48479,2020,-8.003305713
48481,2020,-1.685630004
48483,2020,-18.21029959
48485,2020,0.3408613187
48487,2020,-1.565802865
48489,2020,-7.849000187
48491,2020,33.729928938
48493,2020,14.614974424
48495,2020,16.594882189
48497,2020,22.130934128
48499,2020,13.870512481
48501,2020,-2.774085419
48503,2020,2.8892099122
48505,2020,-4.65970065
48507,2020,-14.70032341
49000,2020,4.9022660244
49001,2020,1.4998125234
49003,2020,12.257552816
49005,2020,0.0549690014
49007,2020,8.8460782386
49009,2020,-31.18503119
49011,2020,1.5058407941
49013,2020,-11.83520975
49015,2020,-0.699475393
49017,2020,6.5652044166
49019,2020,4.4238683128
49021,2020,31.157863408
49023,2020,20.7223209
49025,2020,25.959005333
49027,2020,6.953199618
49029,2020,5.3986710963
49031,2020,28.11107302
49033,2020,1.6197610852
49035,2020,-1.389268421
49037,2020,-7.108850192
49039,2020,7.8447967189
49041,2020,0.0
49043,2020,-3.165347772
49045,2020,21.413306338
49047,2020,0.2811397405
49049,2020,6.7660235896
49051,2020,20.518776616
49053,2020,28.803602169
49055,2020,10.405053883
49057,2020,8.2378709465
50000,2020,-1.092644914
50001,2020,-1.955193483
50003,2020,1.6903789266
50005,2020,-7.70393
50007,2020,-2.505002368
50009,2020,-10.32507865
50011,2020,-0.750050679
50013,2020,15.894039735
50015,2020,0.7106619026
50017,2020,1.0730356525
50019,2020,7.6814605908
50021,2020,-4.144296882
50023,2020,5.803172859
50025,2020,-7.872067125
50027,2020,-1.070139481
51000,2020,-1.072501564
51001,2020,-5.732160192
51003,2020,6.0264483916
51005,2020,-0.201031964
51007,2020,6.7170445004
51009,2020,0.0
51011,2020,1.5098137896
51013,2020,-8.924285264
51015,2020,3.0180087761
51017,2020,-17.38095238
51019,2020,3.6610315495
51021,2020,3.0199475483
51023,2020,5.9307184257
51025,2020,-1.596708324
51027,2020,-11.94156656
51029,2020,7.8968149513
51031,2020,-3.362963771
51033,2020,-2.732773765
51035,2020,7.3909830007
51036,2020,0.429707083
51037,2020,-2.098723976
51041,2020,8.6494751691
51043,2020,8.9255063508
51045,2020,10.163197498
51047,2020,10.91954023
51049,2020,11.117287382
51051,2020,-8.736652337
51053,2020,-0.2448537
51057,2020,5.583779578
51059,2020,-12.38156006
51061,2020,6.3863982406
51063,2020,0.9512032721
51065,2020,10.781273076
51067,2020,1.6929067208
51069,2020,10.626190235
51071,2020,-1.551358931
51073,2020,3.4811016348
51075,2020,24.227199182
51077,2020,0.1282667949
51079,2020,1.9235149705
51081,2020,-6.939564301
51083,2020,-3.377782999
51085,2020,7.5098298642
51087,2020,-0.342522328
51089,2020,-2.814766699
51091,2020,-1.81900864
51093,2020,4.2116062148
51095,2020,6.7647290175
51097,2020,1.9900497512
51099,2020,3.8916329891
51101,2020,9.7455015117
51103,2020,4.5072538617
51105,2020,-4.035769664
51107,2020,8.707542793
51109,2020,21.485714286
51111,2020,1.3928147147
51113,2020,0.1508921498
51115,2020,11.687280154
51117,2020,4.4436457499
51119,2020,-8.632418485
51121,2020,-4.181319044
51125,2020,5.5048335124
51127,2020,30.919661734
51131,2020,1.3633846023
51133,2020,1.7310307876
51135,2020,-7.443196657
51137,2020,8.9885809719
51139,2020,-0.584868613
51141,2020,2.0980408834
51143,2020,-4.436930436
51145,2020,14.950222554
51147,2020,-4.200577579
51149,2020,7.3350273754
51153,2020,-3.265105651
51155,2020,3.3780310485
51157,2020,5.5725450221
51159,2020,9.2258100372
51161,2020,3.7605166992
51163,2020,-2.382317907
51165,2020,6.9604004681
51167,2020,-2.95985463
51169,2020,1.0638789953
51171,2020,3.9040521765
51173,2020,-4.854849896
51175,2020,0.1131733816
51177,2020,12.663474277
51179,2020,13.33306905
51181,2020,-4.656577416
51183,2020,-3.660714286
51185,2020,-5.878534775
51187,2020,2.3450168392
51191,2020,-1.317168644
51193,2020,13.674927439
51195,2020,-9.248186239
51197,2020,3.2762887317
51199,2020,2.5099812118
51510,2020,-16.42087681
51520,2020,11.600442491
51530,2020,-4.162812211
51540,2020,-14.37133331
51550,2020,5.9852953854
51570,2020,-12.15805471
51580,2020,-7.016912558
51590,2020,-10.16197192
51595,2020,1.6808292091
51600,2020,-13.19537534
51610,2020,0.550130656
51620,2020,-20.6776283
51630,2020,-13.70969127
51640,2020,8.3497439937
51650,2020,-1.963993453
51660,2020,-18.6659656
51670,2020,-1.110938298
51678,2020,12.34484162
51680,2020,3.0340659542
51683,2020,-14.63515603
51685,2020,-17.8429367
51690,2020,-2.144474008
51700,2020,-3.214553261
51710,2020,-9.598480035
51720,2020,4.0236388784
51730,2020,2.724271658
51735,2020,9.0834697218
51740,2020,-8.416689576
51750,2020,5.0068775791
51760,2020,-0.622203078
51770,2020,-1.968186039
51775,2020,1.1859113729
51790,2020,14.385582091
51800,2020,9.0341539083
51810,2020,-5.26103467
51820,2020,-2.657159939
51830,2020,-6.008812926
51840,2020,-1.570306924
53000,2020,4.9509992957
53001,2020,-3.272992774
53003,2020,1.6814903314
53005,2020,8.5782742879
53007,2020,3.6245063396
53009,2020,15.102481122
53011,2020,9.9972361674
53013,2020,-15.95214357
53015,2020,15.172445235
53017,2020,9.8168906217
53019,2020,1.0481493613
53021,2020,0.4650548289
53023,2020,-8.510638298
53025,2020,2.2118772665
53027,2020,19.118378095
53029,2020,8.2660242785
53031,2020,21.354761049
53033,2020,-2.135168102
53035,2020,5.4332046846
53037,2020,7.8914505787
53039,2020,13.15051278
53041,2020,13.564101924
53043,2020,20.770828525
53045,2020,19.039259013
53047,2020,1.3513513514
53049,2020,23.481872264
53051,2020,12.815818382
53053,2020,6.6090854911
53055,2020,27.315161644
53057,2020,8.0143168378
53059,2020,12.832263978
53061,2020,3.2303004877
53063,2020,14.654559384
53065,2020,12.248892212
53067,2020,11.623470322
53069,2020,18.645400427
53071,2020,2.1091658084
53073,2020,13.585832358
53075,2020,-2.425165603
53077,2020,-4.798229083
54000,2020,-3.933336262
54001,2020,-0.182215743
54003,2020,14.458116722
54005,2020,-19.4885971
54007,2020,-4.780080619
54009,2020,-3.313061632
54011,2020,-10.70385988
54013,2020,-9.632835404
54015,2020,-12.83023269
54017,2020,-9.174311927
54019,2020,-7.284395934
54021,2020,-5.215953184
54023,2020,-5.000431072
54025,2020,0.8926771676
54027,2020,-5.071778561
54029,2020,-2.038383803
54031,2020,1.5250544662
54033,2020,-0.697588126
54035,2020,-1.082572332
54037,2020,3.8058157073
54039,2020,-9.109317387
54041,2020,-1.816814935
54043,2020,-3.024980484
54045,2020,-13.98774525
54047,2020,-24.66173804
54049,2020,1.4086641762
54051,2020,-5.769983049
54053,2020,-4.730795224
54055,2020,-3.424889793
54057,2020,0.5574032441
54059,2020,-15.18773136
54061,2020,-3.427008042
54063,2020,3.2374642373
54065,2020,7.2240577925
54067,2020,-9.446392735
54069,2020,-2.213773521
54071,2020,-1.863398552
54073,2020,-4.944871367
54075,2020,-12.96907835
54077,2020,-1.5525864
54079,2020,-1.733102253
54081,2020,-6.412124745
54083,2020,-1.7040811
54085,2020,-12.43394467
54087,2020,-11.80902702
54089,2020,-3.089720737
54091,2020,-3.579631895
54093,2020,-4.06504065
54095,2020,-13.04021695
54097,2020,-5.396720771
54099,2020,-8.618625808
54101,2020,-13.79057847
54103,2020,-6.001846722
54105,2020,2.7510316369
54107,2020,-5.116340088
54109,2020,-11.02530477
55000,2020,-0.24729489
55001,2020,0.049308449
55003,2020,-2.568300748
55005,2020,1.5266499989
55007,2020,6.0541547469
55009,2020,-0.500277616
55011,2020,-7.267163894
55013,2020,5.3917110563
55015,2020,-3.492282057
55017,2020,7.3621347084
55019,2020,-5.757135249
55021,2020,1.8630566317
55023,2020,-6.605753797
55025,2020,2.5499635785
55027,2020,1.0246368232
55029,2020,8.3609316467
55031,2020,1.2283731009
55033,2020,3.4269669132
55035,2020,-1.904297109
55037,2020,5.5885434859
55039,2020,1.7344625104
55041,2020,3.6705411267
55043,2020,-2.002274428
55045,2020,0.7038059661
55047,2020,4.2370637148
55049,2020,-4.345991561
55051,2020,10.198698787
55053,2020,5.3022011431
55055,2020,-5.299791542
55057,2020,2.9279279279
55059,2020,1.3412627368
55061,2020,0.3918783218
55063,2020,-1.45727515
55065,2020,-4.019557849
55067,2020,-0.312296682
55069,2020,-1.954185213
55071,2020,-0.455707739
55073,2020,-1.136057659
55075,2020,1.4860313057
55077,2020,12.067630356
55078,2020,-11.5834335
55079,2020,-7.411653753
55081,2020,-0.454574972
55083,2020,3.0889457982
55085,2020,8.2489899914
55087,2020,0.2561612108
55089,2020,1.3574153018
55091,2020,-1.096566377
55093,2020,1.7809856349
55095,2020,5.8385135831
55097,2020,-3.996554208
55099,2020,1.1981428785
55101,2020,-3.224097711
55103,2020,-7.965597853
55105,2020,0.2574886276
55107,2020,5.7975113122
55109,2020,6.8967428967
55111,2020,-0.217458838
55113,2020,8.8425897886
55115,2020,1.1999510224
55117,2020,-0.65922723
55119,2020,-2.702237944
55121,2020,-2.400960384
55123,2020,-1.136474332
55125,2020,17.360560252
55127,2020,3.5291054778
55129,2020,-1.647811896
55131,2020,3.3372747063
55133,2020,3.2229274098
55135,2020,1.1555033294
55137,2020,8.293984808
55139,2020,3.9850051782
55141,2020,-0.575527738
56000,2020,-1.75031997
56001,2020,-6.519946397
56003,2020,-8.450585203
56005,2020,-5.785837651
56007,2020,-9.703830992
56009,2020,8.5880640466
56011,2020,11.577616608
56013,2020,-8.018066022
56015,2020,-5.886126099
56017,2020,-27.16846676
56019,2020,2.4865312889
56021,2020,2.4399465632
56023,2020,15.378739656
56025,2020,4.5399382518
56027,2020,-23.96972246
56029,2020,-0.547907678
56031,2020,-9.107575847
56033,2020,9.5216130733
56035,2020,3.26048194
56037,2020,-17.60542717
56039,2020,-1.583463505
56041,2020,-9.181104694
56043,2020,-7.652085193
56045,2020,0.0
72000,2020,
72001,2020,
72003,2020,
72005,2020,
72007,2020,
72009,2020,
72011,2020,
72013,2020,
72015,2020,
72017,2020,
72019,2020,
72021,2020,
72023,2020,
72025,2020,
72027,2020,
72029,2020,
72031,2020,
72033,2020,
72035,2020,
72037,2020,
72039,2020,
72041,2020,
72043,2020,
72045,2020,
72047,2020,
72049,2020,
72051,2020,
72053,2020,
72054,2020,
72055,2020,
72057,2020,
72059,2020,
72061,2020,
72063,2020,
72065,2020,
72067,2020,
72069,2020,
72071,2020,
72073,2020,
72075,2020,
72077,2020,
72079,2020,
72081,2020,
72083,2020,
72085,2020,
72087,2020,
72089,2020,
72091,2020,
72093,2020,
72095,2020,
72097,2020,
72099,2020,
72101,2020,
72103,2020,
72105,2020,
72107,2020,
72109,2020,
72111,2020,
72113,2020,
72115,2020,
72117,2020,
72119,2020,
72121,2020,
72123,2020,
72125,2020,
72127,2020,
72129,2020,
72131,2020,
72133,2020,
72135,2020,
72137,2020,
72139,2020,
72141,2020,
72143,2020,
72145,2020,
72147,2020,
72149,2020,
72151,2020,
72153,2020,
